Experiment Id	Sample Set Id	Sample Id	Migrated Data$EPIMS Hyb ID	Migrated Data$Chip Barcode	ASQuery_input	ASQuery_input_value	AScel_file_path	AScel_file_name
12518	139329	139306	63707	63707	epims_id	63707	//uswa-pfsx-cf02b/OmicsRes_AWA//ResolverMigrated/CBSS/Intensity/Rat230_2/63707_1_1.CEL	63707_1_1.CEL
12518	139329	139307	63708	63708	epims_id	63708	//uswa-pfsx-cf02b/OmicsRes_AWA//ResolverMigrated/CBSS/Intensity/Rat230_2/63708_1_1.CEL	63708_1_1.CEL
12518	139329	139308	63709	63709	epims_id	63709	//uswa-pfsx-cf02b/OmicsRes_AWA//ResolverMigrated/CBSS/Intensity/Rat230_2/63709_1_1.CEL	63709_1_1.CEL
12518	139330	139309	63725	63725	epims_id	63725	//uswa-pfsx-cf02b/OmicsRes_AWA//ResolverMigrated/CBSS/Intensity/Rat230_2/63725_1_1.CEL	63725_1_1.CEL
12518	139330	139310	63726	63726	epims_id	63726	//uswa-pfsx-cf02b/OmicsRes_AWA//ResolverMigrated/CBSS/Intensity/Rat230_2/63726_1_1.CEL	63726_1_1.CEL
12518	139330	139311	63727	63727	epims_id	63727	//uswa-pfsx-cf02b/OmicsRes_AWA//ResolverMigrated/CBSS/Intensity/Rat230_2/63727_1_1.CEL	63727_1_1.CEL
12518	139330	139312	63728	63728	epims_id	63728	//uswa-pfsx-cf02b/OmicsRes_AWA//ResolverMigrated/CBSS/Intensity/Rat230_2/63728_1_1.CEL	63728_1_1.CEL
12518	139330	139313	63729	63729	epims_id	63729	//uswa-pfsx-cf02b/OmicsRes_AWA//ResolverMigrated/CBSS/Intensity/Rat230_2/63729_1_1.CEL	63729_1_1.CEL
12518	139331	139314	63730	63730	epims_id	63730	//uswa-pfsx-cf02b/OmicsRes_AWA//ResolverMigrated/CBSS/Intensity/Rat230_2/63730_1_1.CEL	63730_1_1.CEL
12518	139331	139315	63731	63731	epims_id	63731	//uswa-pfsx-cf02b/OmicsRes_AWA//ResolverMigrated/CBSS/Intensity/Rat230_2/63731_1_1.CEL	63731_1_1.CEL
12518	139331	139316	63732	63732	epims_id	63732	//uswa-pfsx-cf02b/OmicsRes_AWA//ResolverMigrated/CBSS/Intensity/Rat230_2/63732_1_1.CEL	63732_1_1.CEL
12518	139331	139317	63733	63733	epims_id	63733	//uswa-pfsx-cf02b/OmicsRes_AWA//ResolverMigrated/CBSS/Intensity/Rat230_2/63733_1_1.CEL	63733_1_1.CEL
12518	139331	139318	63734	63734	epims_id	63734	//uswa-pfsx-cf02b/OmicsRes_AWA//ResolverMigrated/CBSS/Intensity/Rat230_2/63734_1_1.CEL	63734_1_1.CEL
12518	139332	139319	63735	63735	epims_id	63735	//uswa-pfsx-cf02b/OmicsRes_AWA//ResolverMigrated/CBSS/Intensity/Rat230_2/63735_1_1.CEL	63735_1_1.CEL
12518	139332	139320	63736	63736	epims_id	63736	//uswa-pfsx-cf02b/OmicsRes_AWA//ResolverMigrated/CBSS/Intensity/Rat230_2/63736_1_1.CEL	63736_1_1.CEL
12518	139332	139321	63737	63737	epims_id	63737	//uswa-pfsx-cf02b/OmicsRes_AWA//ResolverMigrated/CBSS/Intensity/Rat230_2/63737_1_1.CEL	63737_1_1.CEL
12518	139332	139322	63738	63738	epims_id	63738	//uswa-pfsx-cf02b/OmicsRes_AWA//ResolverMigrated/CBSS/Intensity/Rat230_2/63738_1_1.CEL	63738_1_1.CEL
12518	139332	139323	63739	63739	epims_id	63739	//uswa-pfsx-cf02b/OmicsRes_AWA//ResolverMigrated/CBSS/Intensity/Rat230_2/63739_1_1.CEL	63739_1_1.CEL
12508	137849	137821	67649	67649	epims_id	67649	//uswa-pfsx-cf02b/OmicsRes_AWA//ResolverMigrated/CBSS/Intensity/Rat230_2/67649_1_1.CEL	67649_1_1.CEL
12508	137849	137822	67650	67650	epims_id	67650	//uswa-pfsx-cf02b/OmicsRes_AWA//ResolverMigrated/CBSS/Intensity/Rat230_2/67650_1_1.CEL	67650_1_1.CEL
12508	137849	137823	67651	67651	epims_id	67651	//uswa-pfsx-cf02b/OmicsRes_AWA//ResolverMigrated/CBSS/Intensity/Rat230_2/67651_1_1.CEL	67651_1_1.CEL
12508	137853	137833	67661	67661	epims_id	67661	//uswa-pfsx-cf02b/OmicsRes_AWA//ResolverMigrated/CBSS/Intensity/Rat230_2/67661_1_1.CEL	67661_1_1.CEL
12508	137853	137834	67662	67662	epims_id	67662	//uswa-pfsx-cf02b/OmicsRes_AWA//ResolverMigrated/CBSS/Intensity/Rat230_2/67662_1_1.CEL	67662_1_1.CEL
12508	137853	137835	67663	67663	epims_id	67663	//uswa-pfsx-cf02b/OmicsRes_AWA//ResolverMigrated/CBSS/Intensity/Rat230_2/67663_1_1.CEL	67663_1_1.CEL
12508	137855	137839	67667	67667	epims_id	67667	//uswa-pfsx-cf02b/OmicsRes_AWA//ResolverMigrated/CBSS/Intensity/Rat230_2/67667_1_1.CEL	67667_1_1.CEL
12508	137855	137840	67668	67668	epims_id	67668	//uswa-pfsx-cf02b/OmicsRes_AWA//ResolverMigrated/CBSS/Intensity/Rat230_2/67668_1_1.CEL	67668_1_1.CEL
12508	137855	137841	67669	67669	epims_id	67669	//uswa-pfsx-cf02b/OmicsRes_AWA//ResolverMigrated/CBSS/Intensity/Rat230_2/67669_1_1.CEL	67669_1_1.CEL
12506	137565	137536	81137	81137	epims_id	81137	//uswa-pfsx-cf02b/OmicsRes_AWA//ResolverMigrated/CBSS/Intensity/Rat230_2/81137_1_1.CEL	81137_1_1.CEL
12506	137565	137537	81138	81138	epims_id	81138	//uswa-pfsx-cf02b/OmicsRes_AWA//ResolverMigrated/CBSS/Intensity/Rat230_2/81138_1_1.CEL	81138_1_1.CEL
12506	137565	137538	81139	81139	epims_id	81139	//uswa-pfsx-cf02b/OmicsRes_AWA//ResolverMigrated/CBSS/Intensity/Rat230_2/81139_1_1.CEL	81139_1_1.CEL
12506	137566	137539	81140	81140	epims_id	81140	//uswa-pfsx-cf02b/OmicsRes_AWA//ResolverMigrated/CBSS/Intensity/Rat230_2/81140_1_1.CEL	81140_1_1.CEL
12506	137566	137540	81141	81141	epims_id	81141	//uswa-pfsx-cf02b/OmicsRes_AWA//ResolverMigrated/CBSS/Intensity/Rat230_2/81141_1_1.CEL	81141_1_1.CEL
12506	137566	137541	81142	81142	epims_id	81142	//uswa-pfsx-cf02b/OmicsRes_AWA//ResolverMigrated/CBSS/Intensity/Rat230_2/81142_1_1.CEL	81142_1_1.CEL
12506	137567	137542	81143	81143	epims_id	81143	//uswa-pfsx-cf02b/OmicsRes_AWA//ResolverMigrated/CBSS/Intensity/Rat230_2/81143_1_1.CEL	81143_1_1.CEL
12506	137567	137543	81144	81144	epims_id	81144	//uswa-pfsx-cf02b/OmicsRes_AWA//ResolverMigrated/CBSS/Intensity/Rat230_2/81144_1_1.CEL	81144_1_1.CEL
12506	137567	137544	81145	81145	epims_id	81145	//uswa-pfsx-cf02b/OmicsRes_AWA//ResolverMigrated/CBSS/Intensity/Rat230_2/81145_1_1.CEL	81145_1_1.CEL
12506	137568	137545	81146	81146	epims_id	81146	//uswa-pfsx-cf02b/OmicsRes_AWA//ResolverMigrated/CBSS/Intensity/Rat230_2/81146_1_1.CEL	81146_1_1.CEL
12506	137568	137546	81147	81147	epims_id	81147	//uswa-pfsx-cf02b/OmicsRes_AWA//ResolverMigrated/CBSS/Intensity/Rat230_2/81147_1_1.CEL	81147_1_1.CEL
12506	137568	137547	81148	81148	epims_id	81148	//uswa-pfsx-cf02b/OmicsRes_AWA//ResolverMigrated/CBSS/Intensity/Rat230_2/81148_1_1.CEL	81148_1_1.CEL
12506	137569	137548	81150	81150	epims_id	81150	//uswa-pfsx-cf02b/OmicsRes_AWA//ResolverMigrated/CBSS/Intensity/Rat230_2/81150_1_1.CEL	81150_1_1.CEL
12506	137569	137549	81151	81151	epims_id	81151	//uswa-pfsx-cf02b/OmicsRes_AWA//ResolverMigrated/CBSS/Intensity/Rat230_2/81151_1_1.CEL	81151_1_1.CEL
12506	137570	137550	81152	81152	epims_id	81152	//uswa-pfsx-cf02b/OmicsRes_AWA//ResolverMigrated/CBSS/Intensity/Rat230_2/81152_1_1.CEL	81152_1_1.CEL
12506	137570	137551	81153	81153	epims_id	81153	//uswa-pfsx-cf02b/OmicsRes_AWA//ResolverMigrated/CBSS/Intensity/Rat230_2/81153_1_1.CEL	81153_1_1.CEL
12506	137570	137552	81154	81154	epims_id	81154	//uswa-pfsx-cf02b/OmicsRes_AWA//ResolverMigrated/CBSS/Intensity/Rat230_2/81154_1_1.CEL	81154_1_1.CEL
12506	137571	137553	81155	81155	epims_id	81155	//uswa-pfsx-cf02b/OmicsRes_AWA//ResolverMigrated/CBSS/Intensity/Rat230_2/81155_1_1.CEL	81155_1_1.CEL
12506	137571	137554	81156	81156	epims_id	81156	//uswa-pfsx-cf02b/OmicsRes_AWA//ResolverMigrated/CBSS/Intensity/Rat230_2/81156_1_1.CEL	81156_1_1.CEL
12506	137571	137555	81157	81157	epims_id	81157	//uswa-pfsx-cf02b/OmicsRes_AWA//ResolverMigrated/CBSS/Intensity/Rat230_2/81157_1_1.CEL	81157_1_1.CEL
12506	137572	137556	81158	81158	epims_id	81158	//uswa-pfsx-cf02b/OmicsRes_AWA//ResolverMigrated/CBSS/Intensity/Rat230_2/81158_1_1.CEL	81158_1_1.CEL
12506	137572	137557	81159	81159	epims_id	81159	//uswa-pfsx-cf02b/OmicsRes_AWA//ResolverMigrated/CBSS/Intensity/Rat230_2/81159_1_1.CEL	81159_1_1.CEL
12506	137572	137558	81160	81160	epims_id	81160	//uswa-pfsx-cf02b/OmicsRes_AWA//ResolverMigrated/CBSS/Intensity/Rat230_2/81160_1_1.CEL	81160_1_1.CEL
12504	137105	137077	62395	62395	epims_id	62395	//uswa-pfsx-cf02b/OmicsRes_AWA//ResolverMigrated/CBSS/Intensity/Rat230_2/62395_1_1.CEL	62395_1_1.CEL
12504	137105	137078	62396	62396	epims_id	62396	//uswa-pfsx-cf02b/OmicsRes_AWA//ResolverMigrated/CBSS/Intensity/Rat230_2/62396_1_1.CEL	62396_1_1.CEL
12504	137105	137079	62397	62397	epims_id	62397	//uswa-pfsx-cf02b/OmicsRes_AWA//ResolverMigrated/CBSS/Intensity/Rat230_2/62397_1_1.CEL	62397_1_1.CEL
12504	137111	137095	62413	62413	epims_id	62413	//uswa-pfsx-cf02b/OmicsRes_AWA//ResolverMigrated/CBSS/Intensity/Rat230_2/62413_1_1.CEL	62413_1_1.CEL
12504	137111	137096	62414	62414	epims_id	62414	//uswa-pfsx-cf02b/OmicsRes_AWA//ResolverMigrated/CBSS/Intensity/Rat230_2/62414_1_1.CEL	62414_1_1.CEL
12504	137111	137097	62415	62415	epims_id	62415	//uswa-pfsx-cf02b/OmicsRes_AWA//ResolverMigrated/CBSS/Intensity/Rat230_2/62415_1_1.CEL	62415_1_1.CEL
12503	136974	136946	69483	69483	epims_id	69483	//uswa-pfsx-cf02b/OmicsRes_AWA//ResolverMigrated/CBSS/Intensity/Rat230_2/69483_1_1.CEL	69483_1_1.CEL
12503	136974	136947	69484	69484	epims_id	69484	//uswa-pfsx-cf02b/OmicsRes_AWA//ResolverMigrated/CBSS/Intensity/Rat230_2/69484_1_1.CEL	69484_1_1.CEL
12503	136974	136948	69485	69485	epims_id	69485	//uswa-pfsx-cf02b/OmicsRes_AWA//ResolverMigrated/CBSS/Intensity/Rat230_2/69485_1_1.CEL	69485_1_1.CEL
12503	136976	136952	69489	69489	epims_id	69489	//uswa-pfsx-cf02b/OmicsRes_AWA//ResolverMigrated/CBSS/Intensity/Rat230_2/69489_1_1.CEL	69489_1_1.CEL
12503	136976	136953	69490	69490	epims_id	69490	//uswa-pfsx-cf02b/OmicsRes_AWA//ResolverMigrated/CBSS/Intensity/Rat230_2/69490_1_1.CEL	69490_1_1.CEL
12503	136976	136954	69491	69491	epims_id	69491	//uswa-pfsx-cf02b/OmicsRes_AWA//ResolverMigrated/CBSS/Intensity/Rat230_2/69491_1_1.CEL	69491_1_1.CEL
12503	136978	136958	69495	69495	epims_id	69495	//uswa-pfsx-cf02b/OmicsRes_AWA//ResolverMigrated/CBSS/Intensity/Rat230_2/69495_1_1.CEL	69495_1_1.CEL
12503	136978	136959	69496	69496	epims_id	69496	//uswa-pfsx-cf02b/OmicsRes_AWA//ResolverMigrated/CBSS/Intensity/Rat230_2/69496_1_1.CEL	69496_1_1.CEL
12503	136978	136960	69497	69497	epims_id	69497	//uswa-pfsx-cf02b/OmicsRes_AWA//ResolverMigrated/CBSS/Intensity/Rat230_2/69497_1_1.CEL	69497_1_1.CEL
12503	136980	136964	69501	69501	epims_id	69501	//uswa-pfsx-cf02b/OmicsRes_AWA//ResolverMigrated/CBSS/Intensity/Rat230_2/69501_1_1.CEL	69501_1_1.CEL
12503	136980	136965	69502	69502	epims_id	69502	//uswa-pfsx-cf02b/OmicsRes_AWA//ResolverMigrated/CBSS/Intensity/Rat230_2/69502_1_1.CEL	69502_1_1.CEL
12503	136980	136966	69503	69503	epims_id	69503	//uswa-pfsx-cf02b/OmicsRes_AWA//ResolverMigrated/CBSS/Intensity/Rat230_2/69503_1_1.CEL	69503_1_1.CEL
12494	135261	135215	71567	71567	epims_id	71567	//uswa-pfsx-cf02b/OmicsRes_AWA//ResolverMigrated/CBSS/Intensity/Rat230_2/71567_1_1.CEL	71567_1_1.CEL
12494	135261	135216	71568	71568	epims_id	71568	//uswa-pfsx-cf02b/OmicsRes_AWA//ResolverMigrated/CBSS/Intensity/Rat230_2/71568_1_1.CEL	71568_1_1.CEL
12494	135261	135217	71569	71569	epims_id	71569	//uswa-pfsx-cf02b/OmicsRes_AWA//ResolverMigrated/CBSS/Intensity/Rat230_2/71569_1_1.CEL	71569_1_1.CEL
12494	135265	135227	71579	71579	epims_id	71579	//uswa-pfsx-cf02b/OmicsRes_AWA//ResolverMigrated/CBSS/Intensity/Rat230_2/71579_1_1.CEL	71579_1_1.CEL
12494	135267	135233	71585	71585	epims_id	71585	//uswa-pfsx-cf02b/OmicsRes_AWA//ResolverMigrated/CBSS/Intensity/Rat230_2/71585_1_1.CEL	71585_1_1.CEL
12494	135267	135234	71586	71586	epims_id	71586	//uswa-pfsx-cf02b/OmicsRes_AWA//ResolverMigrated/CBSS/Intensity/Rat230_2/71586_1_1.CEL	71586_1_1.CEL
12494	135267	135235	71587	71587	epims_id	71587	//uswa-pfsx-cf02b/OmicsRes_AWA//ResolverMigrated/CBSS/Intensity/Rat230_2/71587_1_1.CEL	71587_1_1.CEL
12494	135268	135236	71588	71588	epims_id	71588	//uswa-pfsx-cf02b/OmicsRes_AWA//ResolverMigrated/CBSS/Intensity/Rat230_2/71588_1_1.CEL	71588_1_1.CEL
12494	135396	135251	71603	71603	epims_id	71603	//uswa-pfsx-cf02b/OmicsRes_AWA//ResolverMigrated/CBSS/Intensity/Rat230_2/71603_1_1.CEL	71603_1_1.CEL
12494	135396	135252	71604	71604	epims_id	71604	//uswa-pfsx-cf02b/OmicsRes_AWA//ResolverMigrated/CBSS/Intensity/Rat230_2/71604_1_1.CEL	71604_1_1.CEL
12494	135396	135253	71605	71605	epims_id	71605	//uswa-pfsx-cf02b/OmicsRes_AWA//ResolverMigrated/CBSS/Intensity/Rat230_2/71605_1_1.CEL	71605_1_1.CEL
12492	134990	134976	76313	76313	epims_id	76313	//uswa-pfsx-cf02b/OmicsRes_AWA//ResolverMigrated/CBSS/Intensity/Rat230_2/76313_1_1.CEL	76313_1_1.CEL
12492	134990	134977	76314	76314	epims_id	76314	//uswa-pfsx-cf02b/OmicsRes_AWA//ResolverMigrated/CBSS/Intensity/Rat230_2/76314_1_1.CEL	76314_1_1.CEL
12492	134990	134978	76315	76315	epims_id	76315	//uswa-pfsx-cf02b/OmicsRes_AWA//ResolverMigrated/CBSS/Intensity/Rat230_2/76315_1_1.CEL	76315_1_1.CEL
12492	134992	134982	76319	76319	epims_id	76319	//uswa-pfsx-cf02b/OmicsRes_AWA//ResolverMigrated/CBSS/Intensity/Rat230_2/76319_1_1.CEL	76319_1_1.CEL
12492	134992	134983	76320	76320	epims_id	76320	//uswa-pfsx-cf02b/OmicsRes_AWA//ResolverMigrated/CBSS/Intensity/Rat230_2/76320_1_1.CEL	76320_1_1.CEL
12492	134992	134984	76321	76321	epims_id	76321	//uswa-pfsx-cf02b/OmicsRes_AWA//ResolverMigrated/CBSS/Intensity/Rat230_2/76321_1_1.CEL	76321_1_1.CEL
12490	134669	134621	47281	47281	epims_id	47281	//uswa-pfsx-cf02b/OmicsRes_AWA//ResolverMigrated/CBSS/Intensity/Rat230_2/47281_1_1.CEL	47281_1_1.CEL
12490	134669	134622	47282	47282	epims_id	47282	//uswa-pfsx-cf02b/OmicsRes_AWA//ResolverMigrated/CBSS/Intensity/Rat230_2/47282_1_1.CEL	47282_1_1.CEL
12490	134669	134623	47283	47283	epims_id	47283	//uswa-pfsx-cf02b/OmicsRes_AWA//ResolverMigrated/CBSS/Intensity/Rat230_2/47283_1_1.CEL	47283_1_1.CEL
12490	134671	134627	47302	47302	epims_id	47302	//uswa-pfsx-cf02b/OmicsRes_AWA//ResolverMigrated/CBSS/Intensity/Rat230_2/47302_1_1.CEL	47302_1_1.CEL
12490	134671	134628	47303	47303	epims_id	47303	//uswa-pfsx-cf02b/OmicsRes_AWA//ResolverMigrated/CBSS/Intensity/Rat230_2/47303_1_1.CEL	47303_1_1.CEL
12490	134671	134629	47304	47304	epims_id	47304	//uswa-pfsx-cf02b/OmicsRes_AWA//ResolverMigrated/CBSS/Intensity/Rat230_2/47304_1_1.CEL	47304_1_1.CEL
12490	134673	134633	47308	47308	epims_id	47308	//uswa-pfsx-cf02b/OmicsRes_AWA//ResolverMigrated/CBSS/Intensity/Rat230_2/47308_1_1.CEL	47308_1_1.CEL
12490	134673	134634	47309	47309	epims_id	47309	//uswa-pfsx-cf02b/OmicsRes_AWA//ResolverMigrated/CBSS/Intensity/Rat230_2/47309_1_1.CEL	47309_1_1.CEL
12490	134673	134635	47310	47310	epims_id	47310	//uswa-pfsx-cf02b/OmicsRes_AWA//ResolverMigrated/CBSS/Intensity/Rat230_2/47310_1_1.CEL	47310_1_1.CEL
12490	134675	134639	47314	47314	epims_id	47314	//uswa-pfsx-cf02b/OmicsRes_AWA//ResolverMigrated/CBSS/Intensity/Rat230_2/47314_1_1.CEL	47314_1_1.CEL
12490	134675	134640	47315	47315	epims_id	47315	//uswa-pfsx-cf02b/OmicsRes_AWA//ResolverMigrated/CBSS/Intensity/Rat230_2/47315_1_1.CEL	47315_1_1.CEL
12490	134675	134641	47316	47316	epims_id	47316	//uswa-pfsx-cf02b/OmicsRes_AWA//ResolverMigrated/CBSS/Intensity/Rat230_2/47316_1_1.CEL	47316_1_1.CEL
12490	134677	134645	47320	47320	epims_id	47320	//uswa-pfsx-cf02b/OmicsRes_AWA//ResolverMigrated/CBSS/Intensity/Rat230_2/47320_1_1.CEL	47320_1_1.CEL
12490	134677	134646	47321	47321	epims_id	47321	//uswa-pfsx-cf02b/OmicsRes_AWA//ResolverMigrated/CBSS/Intensity/Rat230_2/47321_1_1.CEL	47321_1_1.CEL
12490	134677	134647	47322	47322	epims_id	47322	//uswa-pfsx-cf02b/OmicsRes_AWA//ResolverMigrated/CBSS/Intensity/Rat230_2/47322_1_1.CEL	47322_1_1.CEL
12490	134803	134651	47326	47326	epims_id	47326	//uswa-pfsx-cf02b/OmicsRes_AWA//ResolverMigrated/CBSS/Intensity/Rat230_2/47326_1_1.CEL	47326_1_1.CEL
12490	134803	134652	47327	47327	epims_id	47327	//uswa-pfsx-cf02b/OmicsRes_AWA//ResolverMigrated/CBSS/Intensity/Rat230_2/47327_1_1.CEL	47327_1_1.CEL
12490	134803	134653	47328	47328	epims_id	47328	//uswa-pfsx-cf02b/OmicsRes_AWA//ResolverMigrated/CBSS/Intensity/Rat230_2/47328_1_1.CEL	47328_1_1.CEL
12490	134805	134657	47332	47332	epims_id	47332	//uswa-pfsx-cf02b/OmicsRes_AWA//ResolverMigrated/CBSS/Intensity/Rat230_2/47332_1_1.CEL	47332_1_1.CEL
12490	134805	134658	47333	47333	epims_id	47333	//uswa-pfsx-cf02b/OmicsRes_AWA//ResolverMigrated/CBSS/Intensity/Rat230_2/47333_1_1.CEL	47333_1_1.CEL
12490	134805	134659	47334	47334	epims_id	47334	//uswa-pfsx-cf02b/OmicsRes_AWA//ResolverMigrated/CBSS/Intensity/Rat230_2/47334_1_1.CEL	47334_1_1.CEL
12489	134518	134490	55680	55680	epims_id	55680	//uswa-pfsx-cf02b/OmicsRes_AWA//ResolverMigrated/CBSS/Intensity/Rat230_2/55680_1_1.CEL	55680_1_1.CEL
12489	134518	134491	55681	55681	epims_id	55681	//uswa-pfsx-cf02b/OmicsRes_AWA//ResolverMigrated/CBSS/Intensity/Rat230_2/55681_1_1.CEL	55681_1_1.CEL
12489	134518	134492	55682	55682	epims_id	55682	//uswa-pfsx-cf02b/OmicsRes_AWA//ResolverMigrated/CBSS/Intensity/Rat230_2/55682_1_1.CEL	55682_1_1.CEL
12489	134520	134496	55692	55692	epims_id	55692	//uswa-pfsx-cf02b/OmicsRes_AWA//ResolverMigrated/CBSS/Intensity/Rat230_2/55692_1_1.CEL	55692_1_1.CEL
12489	134520	134497	55693	55693	epims_id	55693	//uswa-pfsx-cf02b/OmicsRes_AWA//ResolverMigrated/CBSS/Intensity/Rat230_2/55693_1_1.CEL	55693_1_1.CEL
12489	134520	134498	55694	55694	epims_id	55694	//uswa-pfsx-cf02b/OmicsRes_AWA//ResolverMigrated/CBSS/Intensity/Rat230_2/55694_1_1.CEL	55694_1_1.CEL
12489	134522	134502	55698	55698	epims_id	55698	//uswa-pfsx-cf02b/OmicsRes_AWA//ResolverMigrated/CBSS/Intensity/Rat230_2/55698_1_1.CEL	55698_1_1.CEL
12489	134522	134503	55699	55699	epims_id	55699	//uswa-pfsx-cf02b/OmicsRes_AWA//ResolverMigrated/CBSS/Intensity/Rat230_2/55699_1_1.CEL	55699_1_1.CEL
12489	134522	134504	55700	55700	epims_id	55700	//uswa-pfsx-cf02b/OmicsRes_AWA//ResolverMigrated/CBSS/Intensity/Rat230_2/55700_1_1.CEL	55700_1_1.CEL
12489	134524	134508	55704	55704	epims_id	55704	//uswa-pfsx-cf02b/OmicsRes_AWA//ResolverMigrated/CBSS/Intensity/Rat230_2/55704_1_1.CEL	55704_1_1.CEL
12489	134524	134509	55705	55705	epims_id	55705	//uswa-pfsx-cf02b/OmicsRes_AWA//ResolverMigrated/CBSS/Intensity/Rat230_2/55705_1_1.CEL	55705_1_1.CEL
12489	134524	134510	55706	55706	epims_id	55706	//uswa-pfsx-cf02b/OmicsRes_AWA//ResolverMigrated/CBSS/Intensity/Rat230_2/55706_1_1.CEL	55706_1_1.CEL
12488	134387	134359	57966	57966	epims_id	57966	//uswa-pfsx-cf02b/OmicsRes_AWA//ResolverMigrated/CBSS/Intensity/Rat230_2/57966_1_1.CEL	57966_1_1.CEL
12488	134387	134360	57967	57967	epims_id	57967	//uswa-pfsx-cf02b/OmicsRes_AWA//ResolverMigrated/CBSS/Intensity/Rat230_2/57967_1_1.CEL	57967_1_1.CEL
12488	134387	134361	57968	57968	epims_id	57968	//uswa-pfsx-cf02b/OmicsRes_AWA//ResolverMigrated/CBSS/Intensity/Rat230_2/57968_1_1.CEL	57968_1_1.CEL
12488	134391	134372	57979	57979	epims_id	57979	//uswa-pfsx-cf02b/OmicsRes_AWA//ResolverMigrated/CBSS/Intensity/Rat230_2/57979_1_1.CEL	57979_1_1.CEL
12488	134393	134377	57984	57984	epims_id	57984	//uswa-pfsx-cf02b/OmicsRes_AWA//ResolverMigrated/CBSS/Intensity/Rat230_2/57984_1_1.CEL	57984_1_1.CEL
12488	134393	134378	57985	57985	epims_id	57985	//uswa-pfsx-cf02b/OmicsRes_AWA//ResolverMigrated/CBSS/Intensity/Rat230_2/57985_1_1.CEL	57985_1_1.CEL
12488	134393	134379	57986	57986	epims_id	57986	//uswa-pfsx-cf02b/OmicsRes_AWA//ResolverMigrated/CBSS/Intensity/Rat230_2/57986_1_1.CEL	57986_1_1.CEL
12485	134070	134045	78185	78185	epims_id	78185	//uswa-pfsx-cf02b/OmicsRes_AWA//ResolverMigrated/CBSS/Intensity/Rat230_2/78185_1_1.CEL	78185_1_1.CEL
12485	134070	134046	78186	78186	epims_id	78186	//uswa-pfsx-cf02b/OmicsRes_AWA//ResolverMigrated/CBSS/Intensity/Rat230_2/78186_1_1.CEL	78186_1_1.CEL
12485	134070	134047	78187	78187	epims_id	78187	//uswa-pfsx-cf02b/OmicsRes_AWA//ResolverMigrated/CBSS/Intensity/Rat230_2/78187_1_1.CEL	78187_1_1.CEL
12485	134070	134048	78188	78188	epims_id	78188	//uswa-pfsx-cf02b/OmicsRes_AWA//ResolverMigrated/CBSS/Intensity/Rat230_2/78188_1_1.CEL	78188_1_1.CEL
12485	134070	134049	78189	78189	epims_id	78189	//uswa-pfsx-cf02b/OmicsRes_AWA//ResolverMigrated/CBSS/Intensity/Rat230_2/78189_1_1.CEL	78189_1_1.CEL
12485	134072	134055	78195	78195	epims_id	78195	//uswa-pfsx-cf02b/OmicsRes_AWA//ResolverMigrated/CBSS/Intensity/Rat230_2/78195_1_1.CEL	78195_1_1.CEL
12485	134072	134056	78196	78196	epims_id	78196	//uswa-pfsx-cf02b/OmicsRes_AWA//ResolverMigrated/CBSS/Intensity/Rat230_2/78196_1_1.CEL	78196_1_1.CEL
12485	134072	134057	78197	78197	epims_id	78197	//uswa-pfsx-cf02b/OmicsRes_AWA//ResolverMigrated/CBSS/Intensity/Rat230_2/78197_1_1.CEL	78197_1_1.CEL
12485	134072	134058	78198	78198	epims_id	78198	//uswa-pfsx-cf02b/OmicsRes_AWA//ResolverMigrated/CBSS/Intensity/Rat230_2/78198_1_1.CEL	78198_1_1.CEL
12485	134072	134059	78199	78199	epims_id	78199	//uswa-pfsx-cf02b/OmicsRes_AWA//ResolverMigrated/CBSS/Intensity/Rat230_2/78199_1_1.CEL	78199_1_1.CEL
12485	134073	134060	78200	78200	epims_id	78200	//uswa-pfsx-cf02b/OmicsRes_AWA//ResolverMigrated/CBSS/Intensity/Rat230_2/78200_1_1.CEL	78200_1_1.CEL
12485	134073	134061	78201	78201	epims_id	78201	//uswa-pfsx-cf02b/OmicsRes_AWA//ResolverMigrated/CBSS/Intensity/Rat230_2/78201_1_1.CEL	78201_1_1.CEL
12485	134073	134062	78202	78202	epims_id	78202	//uswa-pfsx-cf02b/OmicsRes_AWA//ResolverMigrated/CBSS/Intensity/Rat230_2/78202_1_1.CEL	78202_1_1.CEL
12485	134073	134063	78203	78203	epims_id	78203	//uswa-pfsx-cf02b/OmicsRes_AWA//ResolverMigrated/CBSS/Intensity/Rat230_2/78203_1_1.CEL	78203_1_1.CEL
12485	134073	134064	78204	78204	epims_id	78204	//uswa-pfsx-cf02b/OmicsRes_AWA//ResolverMigrated/CBSS/Intensity/Rat230_2/78204_1_1.CEL	78204_1_1.CEL
12474	131833	131803	80120	80120	epims_id	80120	//uswa-pfsx-cf02b/OmicsRes_AWA//ResolverMigrated/CBSS/Intensity/Rat230_2/80120_1_1.CEL	80120_1_1.CEL
12474	131833	131804	80121	80121	epims_id	80121	//uswa-pfsx-cf02b/OmicsRes_AWA//ResolverMigrated/CBSS/Intensity/Rat230_2/80121_1_1.CEL	80121_1_1.CEL
12474	131833	131805	80122	80122	epims_id	80122	//uswa-pfsx-cf02b/OmicsRes_AWA//ResolverMigrated/CBSS/Intensity/Rat230_2/80122_1_1.CEL	80122_1_1.CEL
